WKT,nama,deskripsi
"POLYGON ((106.79822 -6.2147195, 106.7982414 -6.2201803, 106.7983487 -6.220639, 106.7988851 -6.2208843, 106.8012241 -6.2218229, 106.8029514 -6.2225375, 106.8036058 -6.2233374, 106.8047645 -6.2247453, 106.8087771 -6.2221002, 106.8083265 -6.2214176, 106.8083694 -6.219839, 106.8083051 -6.2176632, 106.808348 -6.2161914, 106.8087128 -6.2145275, 106.8073824 -6.2128636, 106.8062022 -6.212693, 106.79822 -6.2147195))",Gelora Bung Karno,
