WKT,nama,deskripsi
"LINESTRING (106.8161784 -6.3050749, 106.8205987 -6.3055441, 106.8209849 -6.3039232, 106.8264995 -6.3026008, 106.8277011 -6.3069944, 106.8267141 -6.3114092, 106.8258987 -6.3114092, 106.8250189 -6.3180847, 106.8236671 -6.3175089, 106.8212209 -6.3173809, 106.816865 -6.316997, 106.8161998 -6.3167411, 106.8163071 -6.3151415, 106.8162856 -6.3146083, 106.8163179 -6.3130727, 106.8161784 -6.3106414, 106.81576 -6.3094471, 106.8159423 -6.3080394, 106.8165432 -6.3078448, 106.8168436 -6.307181, 106.8161569 -6.305896, 106.8161784 -6.3050749)",Kebun Binatang Ragunan,
